id,Sentence,Aspect Term,polarity,from,to
1288,The owners and employees are friendly and their pizza is fantastic.,owners,positive,4,10
1288,The owners and employees are friendly and their pizza is fantastic.,employees,positive,15,24
1288,The owners and employees are friendly and their pizza is fantastic.,pizza,positive,48,53
1723,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food,positive,4,8
1723,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",mussels in spicy tomato sauce,positive,57,86
1723,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",fries,positive,115,120
3491,The food is authentic Italian - delicious!,food,positive,4,8
2909,skip dessert.,dessert,negative,5,12
3172,I complete the total bagel experience by having it lightly toasted.,bagel,positive,21,26
1795,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,servers,negative,16,23
3438,The service is good and ambience is good for a date or group outing.,service,positive,4,11
3438,The service is good and ambience is good for a date or group outing.,ambience,positive,24,32
1276,A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.,case of snapple,neutral,43,58
730,It's all about the food !!,food,positive,19,23
1870,Fast service.,service,positive,5,12
1519,"The staff is excellent, specjal: that girl behind the bar, european chic.",staff,positive,4,9
1519,"The staff is excellent, specjal: that girl behind the bar, european chic.",bar,neutral,54,57
2904,"stick with the chicken, beef, and lamb dishes.",chicken,positive,15,22
2904,"stick with the chicken, beef, and lamb dishes.",beef,positive,24,28
2904,"stick with the chicken, beef, and lamb dishes.",lamb dishes,positive,34,45
1009,"The service was bad, the food took to forever to come, we sat on the upper level.",service,negative,4,11
1009,"The service was bad, the food took to forever to come, we sat on the upper level.",food,negative,25,29
2642,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",quality,positive,68,75
2642,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",care,positive,80,84
2642,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",food,positive,103,107
2642,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",specials,neutral,54,62
1460,"The decor is nice, but more casual than fine dining.",decor,conflict,4,9
307,This restaurant is a wonderful place to go many times and it is reasonably priced.,priced,positive,75,81
1338,"Bottom line: B+ for the food, F for the service.",food,positive,24,28
1338,"Bottom line: B+ for the food, F for the service.",service,negative,40,47
1625,The only thing the waiters don't do for you is wipe your chin when you leave.,waiters,positive,19,26
2095,"Stick to dimsum, not super overpriced noodles.",noodles,neutral,38,45
2095,"Stick to dimsum, not super overpriced noodles.",dimsum,positive,9,15
989,The service is fine and they allow you to enjoy the view.,service,positive,4,11
989,The service is fine and they allow you to enjoy the view.,view,positive,52,56
3047,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff,negative,75,80
2993,delicious simple food in nice outdoor atmosphere.,food,positive,17,21
2993,delicious simple food in nice outdoor atmosphere.,atmosphere,positive,38,48
3108,"The food is good, but very expensive for the casualness of it.",food,conflict,4,8
3439,The only fallback on this restaurant is the prices.,prices,negative,44,50
1604,I've been to Naples 45 for dinner twice.,dinner,neutral,27,33
1440,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,soup,negative,17,21
1440,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,pepper,negative,60,66
351,Try sushimi cucumber roll.,sushimi cucumber roll,positive,4,25
988,The food is delicious.,food,positive,4,8
2963,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wines by the glass,positive,6,24
2963,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wine,neutral,84,88
3412,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,place,positive,5,10
3412,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,ambience,positive,31,39
3412,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,staff,positive,57,62
246,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,salt,negative,81,85
1771,"believe us, we've been eating sushi for over 15 yrs.",sushi,neutral,30,35
1394,The atmosphere is much better than Sripraphai (more modern and sleek).,atmosphere,positive,4,14
3642,"The food is outstanding and the service is quick, friendly and very professional.",food,positive,4,8
3642,"The food is outstanding and the service is quick, friendly and very professional.",service,positive,32,39
2159,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels,positive,4,10
1708,"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one.",dinner,neutral,13,19
1061,Service is fast and friendly.,Service,positive,0,7
3136,from an English speaking staff.,staff,neutral,25,30
1514,And they have these home made potato chips at the bar that are the most delicious things in the world!,potato chips,positive,30,42
1514,And they have these home made potato chips at the bar that are the most delicious things in the world!,bar,neutral,50,53
1906,My husband and I enjoyed each of the 6 taste size portions and left completely full.,portions,positive,50,58
2700,"I went here with a friend on a whim, we went someplace else first and couldn't get a table.",table,negative,85,90
2781,"We all ate pasta entre'es, which were great.",pasta entre'es,positive,11,25
1970,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,steak,positive,4,9
1970,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,butter,negative,69,75
1970,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,flavor,neutral,121,127
1970,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,meat,positive,135,139
2038,The food was boring and expensive.,food,negative,4,8
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",ambience,positive,4,12
186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",lunch,positive,62,67
2127,Terrific menu full of unique rolls and special dishes.,menu,positive,9,13
2127,Terrific menu full of unique rolls and special dishes.,rolls,positive,29,34
2127,Terrific menu full of unique rolls and special dishes.,dishes,positive,47,53
130,The service is ok but could be better.,service,negative,4,11
702,"We love the food, drinks, and atmosphere!",food,positive,12,16
702,"We love the food, drinks, and atmosphere!",drinks,positive,18,24
702,"We love the food, drinks, and atmosphere!",atmosphere,positive,30,40
3510,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,negative,49,65
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",place,positive,95,100
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",oyster,neutral,16,22
328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Fish,neutral,35,39
512,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",maitre d',negative,38,47
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,sushi bar,neutral,79,88
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,chef,neutral,90,94
3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,ala carte,neutral,125,134
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",vibe,positive,4,8
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",service,positive,35,42
1683,"The vibe is very relaxed and cozy, service was great and the food was excellent!",food,positive,61,65
195,"If the weather is nice, try to snag an outside table.",table,positive,47,52
2623,"If you are looking for a good quality, cheap eats - this is the place.",quality,positive,30,37
959,The service was friendly and the atmosphere was casual.,service,positive,4,11
959,The service was friendly and the atmosphere was casual.,atmosphere,positive,33,43
2172,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,bagels,neutral,56,62
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Pad See Ew,positive,18,28
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Pork Chops,positive,30,40
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Tofu plates,positive,44,55
1171,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,taste,positive,63,68
1171,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,quantity,positive,76,84
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",bartender,neutral,65,74
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",food,positive,99,103
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",drinks,positive,147,153
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",steak with portobello mushrooms,positive,110,141
1518,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.",bar,neutral,161,164
941,The service was excellent - friendly and attentive.,service,positive,4,11
2898,"The main course had an average portion, and was decent overall.",main course,positive,4,15
2898,"The main course had an average portion, and was decent overall.",portion,neutral,31,38
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,reservation,negative,19,30
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,cocktails,positive,65,74
1960,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,surroundings,positive,89,101
214,"Waitstaff is great, very attentive.",Waitstaff,positive,0,9
560,The dinner menu is diverse and top-notch as well.,dinner menu,positive,4,15
2461,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,CUISINE,positive,18,25
2468,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.",Indian food,positive,13,24
3558,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",dishes,positive,40,46
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",wait,conflict,24,28
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",noise,conflict,37,42
1977,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?",rush,conflict,11,15
2093,I won't go back unless someone else is footing the bill.,bill,negative,51,55
2153,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",bagels,neutral,67,73
1156,Jimmy's is hands down the hottest night spot in the Bronx.,spot,positive,40,44
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,service,negative,54,61
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,delivery,negative,64,72
2359,"The $300 bill was a bit steep, but the experience was great.",bill,negative,9,13
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",bar,positive,27,30
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",bartender,positive,37,46
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",service,positive,67,74
2968,"Nice ambiance, nice little bar, good bartender, Francois, and good service.",ambiance,positive,5,13
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",calamari,positive,4,12
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",sauce,positive,38,43
382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",duck noodles,positive,53,65
1715,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,martinis,positive,63,71
611,Simple comfort food and what hot and lage portions.,comfort food,positive,7,19
611,Simple comfort food and what hot and lage portions.,portions,positive,42,50
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",rolls,negative,33,38
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",menu,neutral,46,50
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",avocado,negative,69,76
1643,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",rice,negative,81,85
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,drink refills,negative,14,27
2989,We didn't get drink refills and she didn't even offer us the option of dessert.,dessert,neutral,71,78
2156,The bagels are also reasonably priced for NYC.,bagels,positive,4,10
2156,The bagels are also reasonably priced for NYC.,priced,positive,31,37
1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",business dinner,positive,49,64
1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",table,positive,95,100
2088,Decor leaves something to be desired.,Decor,negative,0,5
185,"Also, specify if you like your food spicy- its rather bland if you don't.",food,neutral,31,35
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",waiter,positive,4,10
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",place,positive,25,30
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",prices,negative,88,94
1710,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.",food,negative,137,141
2610,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),toppings,positive,113,121
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",place,positive,117,122
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Meal,positive,174,178
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",LOBSTER TAILS,positive,52,65
3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",espresso cup filled with chocolate mousse,positive,94,135
3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",desserts,negative,60,68
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Pho,positive,78,81
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Lemon grass chicken,positive,83,102
974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",Beef Cube on rice,positive,106,123
3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",portraits,positive,78,87
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",food,positive,4,8
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",appitizers,positive,34,44
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",main course,positive,52,63
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",desserts,positive,88,96
378,My fish was delicious in an incredible curry sauce.,fish,positive,3,7
378,My fish was delicious in an incredible curry sauce.,curry sauce,positive,39,50
490,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,deli,positive,47,51
3245,"Even upon delivery, their juicy pork buns are quite good . .",pork buns,positive,32,41
414,"Average to good Thai food, but terrible delivery.",Thai food,positive,16,25
414,"Average to good Thai food, but terrible delivery.",delivery,negative,40,48
1857,The space is nice but when we order our drink we were in for a surprise.,space,positive,4,9
1857,The space is nice but when we order our drink we were in for a surprise.,drink,negative,40,45
164,The entire place and the treatment we received felt as a conveyor belt.,place,negative,11,16
1480,Joe's Pizza used to have the best slice until this pizzeria opened up.,slice,positive,34,39
3663,And they provided a delicious dessert on the house!,dessert,positive,30,37
3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",reservation,negative,102,113
3366,"The food is amazing, rich pastas and fresh doughy pizza.",food,positive,4,8
3366,"The food is amazing, rich pastas and fresh doughy pizza.",pastas,positive,26,32
3366,"The food is amazing, rich pastas and fresh doughy pizza.",pizza,positive,50,55
3073,"Food was very good, but not what I would consider out of this world.",Food,positive,0,4
3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque,positive,6,20
3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Maine Lobster,positive,37,50
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Pad Thai,positive,8,16
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",prices,positive,42,48
1839,Food is great and inexpensive.,Food,positive,0,4
1756,The price very reasonable.,price,positive,4,9
29,"Dessert - can't be missed, so save room!!!",Dessert,positive,0,7
484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",food,positive,73,77
2574,Ingredients are organic which is a real plus for me.,Ingredients,positive,0,11
3595,It was so bad I actually refused to pay for my food.,food,negative,47,51
1097,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,cuisine,positive,49,56
1097,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,prices,positive,71,77
2692,"The staff was very attentive, the ambience lovely, and the food superb.",staff,positive,4,9
2692,"The staff was very attentive, the ambience lovely, and the food superb.",ambience,positive,34,42
2692,"The staff was very attentive, the ambience lovely, and the food superb.",food,positive,59,63
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",ingrediants,positive,52,63
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",cuisine,positive,84,91
2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",food,positive,74,78
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Pizza,positive,4,9
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,wine,positive,14,18
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,service,positive,38,45
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,backyard dining area,positive,91,111
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",waiters,positive,4,11
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",food,positive,27,31
2957,"The waiters are sweet, the food is tasty and the bill is never too large.",bill,positive,49,53
3633,"The service was superb, they treat you like family.",service,positive,4,11
2696,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.",menu,positive,23,27
2696,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.",food,positive,100,104
1186,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad.",table,positive,54,59
3224,"The menu may be small, but everything on it is delicious.",menu,negative,4,8
935,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,rice,negative,66,70
935,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,RICE,negative,110,114
3355,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",chocolate cake,conflict,23,37
3355,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",vanilla gelato (with espresso),conflict,42,72
3355,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",dessert,conflict,6,13
637,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",surroundings,positive,18,30
637,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",dining rooms,neutral,105,117
2029,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,reservation,neutral,29,40
2029,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,table,positive,76,81
2341,We arrived on time for our reservation and seated promptly.The,reservation,positive,27,38
2004,"I would definitely go back for a very special occasion, but not for regular fine dining.",dining,neutral,81,87
644,"The well mannered, pleasant staff that Tony has in his employ.",staff,positive,28,33
2007,The flavors robust and subtle.,flavors,positive,4,11
314,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",oysters,positive,73,80
314,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",quality,positive,117,124
3107,"I would never wait for a table to eat, it just is not THAT great.",table,neutral,25,30
580,"We concluded with tiramisu chocolate cake, both were delicious.",tiramisu chocolate cake,positive,18,41
1295,The counter service is bad.,counter service,negative,4,19
2701,"Service here was great, food was fantastic.",Service,positive,0,7
2701,"Service here was great, food was fantastic.",food,positive,24,28
997,"This is such a lovely, peaceful place to eat outside.",place,positive,32,37
1491,The sauce is delicious and the crust is perfect.,sauce,positive,4,9
1491,The sauce is delicious and the crust is perfect.,crust,positive,31,36
906,Since my first dinner I have had the chance to have brunch at Orsay 3x.,dinner,neutral,15,21
906,Since my first dinner I have had the chance to have brunch at Orsay 3x.,brunch,neutral,52,58
758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",decore,negative,27,33
758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",food,neutral,43,47
1601,They have some great entrees here as well.,entrees,positive,21,28
2195,The service is not consistently excellent -- just decent.,service,neutral,4,11
1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",food,positive,4,8
1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",served,neutral,10,16
1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",portions,positive,34,42
1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",dish,positive,81,85
2252,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",cater,positive,8,13
3668,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,mango chicken,positive,10,23
3668,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,presentation,positive,85,97
928,I care more about the food and ambience.,food,neutral,22,26
928,I care more about the food and ambience.,ambience,neutral,31,39
1794,"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",drinks,negative,29,35
1163,The service is fantastic.,service,positive,4,11
1109,The garlic mashed potatoes are hands down the best in the city!,garlic mashed potatoes,positive,4,26
899,Food and service was okay.,Food,neutral,0,4
899,Food and service was okay.,service,neutral,9,16
934,The lamb meat was under-cooked and EXTRMELY CHEWY.,lamb meat,negative,4,13
2199,The best pad thai i've ever had.,pad thai,positive,9,17
188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",food quality,negative,15,27
188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",service,negative,107,114
1748,Great pizza and fantastic service.,pizza,positive,6,11
1748,Great pizza and fantastic service.,service,positive,26,33
949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,waiter,negative,31,37
949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,red wine,neutral,46,54
949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,hot tea,neutral,59,66
949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,outside,neutral,15,22
390,i would just ask for no oil next time.,oil,negative,24,27
885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",place,positive,23,28
885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",food,negative,65,69
1428,I went there for lunch and it was not as good as I expected from the reviews I read.,lunch,neutral,17,22
1639,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.",wine list,negative,4,13
1639,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.",desserts,negative,35,43
1417,I ordered a Lassi and asked 4 times for it but never got it.,Lassi,neutral,12,17
3159,Their coffee is quite good too!,coffee,positive,6,12
363,"great wine list (italian), good food, service was INITIALLY fine.",wine list,positive,6,15
363,"great wine list (italian), good food, service was INITIALLY fine.",food,positive,32,36
363,"great wine list (italian), good food, service was INITIALLY fine.",service,conflict,38,45
2856,"Despite the fact that the space is large, they've overcrowded the floor with tables.",space,positive,26,31
2856,"Despite the fact that the space is large, they've overcrowded the floor with tables.",tables,negative,77,83
1030,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.",service,conflict,14,21
1030,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.",waitresses,conflict,32,42
2838,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",place,negative,154,159
3149,I had to ask her three times before she finally came back with the dish Ive requested.,dish,neutral,67,71
2780,"Normally that would be improper, however they were all delicious and my host did not complain.",host,neutral,72,76
1782,Taxan delicious!,Taxan,positive,0,5
3696,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).",sandwiches,negative,37,47
3696,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).",price,positive,153,158
3696,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).",portion,positive,140,147
3419,"Southern Indian cuisine is still there, too.",Southern Indian cuisine,neutral,0,23
468,"Restaurant snobs need not bother, this is a small, neighborhood kind of place.",place,positive,72,77
2655,They couldn't even make a salad that was appealing.,salad,negative,26,31
3570,For two people with tip was less than $25 bucks.,tip,neutral,20,23
2129,Killer Sushi!,Sushi,positive,7,12
206,Of course the reason its so packed is because the food is so delicious!,food,positive,50,54
3038,"Staffs are not that friendly, but the taste covers all.",Staffs,negative,0,6
3038,"Staffs are not that friendly, but the taste covers all.",taste,positive,38,43
3365,The jukebox plays everything from Italian Opera to The Strokes.,jukebox,positive,4,11
2742,Plus they made a perfect martini.,martini,positive,25,32
278,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,food,neutral,34,38
3183,"I've eaten thai many times, and am very familiar with the cuisine.",cuisine,neutral,58,65
817,The waiter was attentive.,waiter,positive,4,10
353,Their Margarita is best I've had since I've returned from Naples!,Margarita,positive,6,15
213,The tastes makes your mouth water for more.,tastes,positive,4,10
2261,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",sake list,positive,6,15
2261,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",Purple Haze,conflict,55,66
2772,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",tables,negative,4,10
2772,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",menu,neutral,42,46
2772,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",wine list,negative,93,102
2979,The food was actually aweful.,food,negative,4,8
2399,They are served with a free appetizer and the portions are perfect for lunch.,appetizer,positive,28,37
2399,They are served with a free appetizer and the portions are perfect for lunch.,portions,positive,46,54
2399,They are served with a free appetizer and the portions are perfect for lunch.,served,neutral,9,15
2399,They are served with a free appetizer and the portions are perfect for lunch.,lunch,neutral,71,76
3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,space,positive,18,23
3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,decor,positive,43,48
3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,dinner,neutral,79,85
2263,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,service,positive,74,81
1902,"My husband and I both ordered the Steak, medium.",Steak,neutral,34,39
341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",rice,negative,17,21
341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",sushi,negative,47,52
341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",seasoning,negative,29,38
