id,Sentence,Aspect Term,polarity,from,to
1558,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",starts,positive,12,18
462,Unable to boot up this brand new laptop.,boot up,negative,10,17
2248,"In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.",Pages,positive,37,42
2248,"In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.",Keynotes,positive,47,55
1097," I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",hard drive,negative,20,30
1097," I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",mother board,negative,51,63
1097," I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",dvd drive,negative,74,83
1308,"The guy then said that if I insist on having the hinge tightened, they can do it for me but I have to accept the condition after the ""repair"".",hinge,neutral,49,54
838,"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",motherboard,neutral,23,34
838,"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",port,neutral,4,8
838,"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",plug,negative,75,79
2477,"I love the feel of the key board, as well as the trackpad.",key board,positive,23,32
2477,"I love the feel of the key board, as well as the trackpad.",trackpad,positive,49,57
2226,Now I have the best of both worlds with all of the power and ease of the Mac!,power,positive,51,56
2226,Now I have the best of both worlds with all of the power and ease of the Mac!,ease,positive,61,65
670,Ease of use is just one of the benefits I love about my Mac.,use,positive,8,11
1051,-Touchpad will take a bit of time to get used to.,Touchpad,neutral,1,9
1216,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,connection card,neutral,73,88
1216,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative,110,118
1216,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative,161,169
1074,"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",4GB of RAM,neutral,38,48
1074,"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",8GB of RAM,neutral,132,142
2401,"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.",game,neutral,103,107
1684,"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",Browsing,positive,0,8
1684,"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",itunes,positive,50,56
2680,"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price,positive,27,32
1401,so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,setup,negative,131,136
1803,"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.",motherboard,negative,41,52
1140,"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",Toshiba customer services,negative,2,27
2143,Quality Display  I was surprised with the performance and quality of this HP Laptop.,Quality Display,positive,0,15
2143,Quality Display  I was surprised with the performance and quality of this HP Laptop.,performance,positive,42,53
2143,Quality Display  I was surprised with the performance and quality of this HP Laptop.,quality,positive,58,65
1778,The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative,4,16
1769,The internet capabilities are also very strong and picks up signals very easily.,internet capabilities,positive,4,25
2447,"Its fast, has High definition quality in the videos.",High definition quality,positive,14,37
2390,"Speakers don't get that loud, but good enough.",Speakers,conflict,0,8
1676,Another Great thing is the Beast graphics.,Beast graphics,positive,27,41
27,The ease of set up was terrific.,set up,positive,12,18
2619,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,wall charger,neutral,65,77
2619,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,battery,positive,88,95
31,"Screen is crystal clear, yes it's small - but it's a netbook!",Screen,conflict,0,6
2935,The battery life is probably an hour at best.,battery life,negative,4,16
1369,This is a review of windows vista system.,windows vista system,neutral,20,40
3057,"cosmetically, the only thing they changed was 2 of the Function keys at the top.",Function keys,neutral,55,68
1001,But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.,BIOS,negative,54,58
830,  There's literally no way to make it sing with Vista.,Vista,negative,48,53
2913,Screen size is perfect for portable use in any environment.,Screen size,positive,0,11
32,"First, it does not have a push button to open the lid.",push button,negative,26,37
32,"First, it does not have a push button to open the lid.",lid,neutral,50,53
1626,"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",Pentium 4,neutral,85,94
1626,"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",1 GB ram,neutral,103,111
2067,I now realize that my $900 would have been better spent on a Windows laptop.,Windows,positive,61,68
1184,) And printing from either word processor is an adventure.,word processor,negative,27,41
2065,"After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.",interface device,negative,62,78
1187,Another included program that is laughable is the chess game.,included program,negative,8,24
711,"Yes, I thought the expese was a little much, but I now realize you get what you pay for.",expese,negative,19,25
2846,"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",Microsoft Office apps,positive,41,62
2846,"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",internet use,positive,27,39
2873,"The price was very good, and the product is top quality.",price,positive,4,9
2873,"The price was very good, and the product is top quality.",quality,positive,48,55
653,It played various games without problems and ran aero smoothly and flawlessly.,games,neutral,18,23
653,It played various games without problems and ran aero smoothly and flawlessly.,aero,neutral,49,53
1130,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,neutral,20,30
1130,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,negative,35,42
1902,  The screen almost looked like a barcode when it froze.,screen,negative,6,12
1985,"From the get-go, the M6809 was unsteady in its operation;",operation,negative,47,56
1730,"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",screen,positive,86,92
1540,"It even has a great webcam, and Skype works very well.",webcam,positive,20,26
1540,"It even has a great webcam, and Skype works very well.",Skype,positive,32,37
1794,"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",machined aluminum frame,positive,17,40
1794,"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",keyboard,positive,50,58
2407,You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,parallels type program,positive,19,41
2407,You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,software,positive,73,81
2827,This computer I used daily nice compact design.,design,positive,40,46
2960,"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",ATI graphics card,positive,4,21
2960,"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",Intel built-in card,positive,125,144
2960,"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",games,neutral,112,117
1972,It was hard to handle and operate at school.,handle,negative,15,21
1972,It was hard to handle and operate at school.,operate,negative,26,33
2867,It has easy to use features and all the speed and power I could ask for.,features,positive,19,27
2867,It has easy to use features and all the speed and power I could ask for.,speed,positive,40,45
2867,It has easy to use features and all the speed and power I could ask for.,power,positive,50,55
592,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",power supply cord,negative,3,20
592,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",Applecare warranty plan,positive,106,129
2134,I preferred the fit and feel of the 13 inch.,13 inch,positive,36,43
542,power supply went bad after 2 weeks --,power supply,negative,0,12
2373,"The screen takes some getting use to, because it is smaller than the laptop.",screen,negative,4,10
44,I regret buying it before understanding how awful it is to use.,use,negative,59,62
1383,The right speaker did not work.,right speaker,negative,4,17
1846,  Dealing with the support drone on the other end of the chat was sheer torture.,support,negative,19,26
578,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",Final Cut Pro,positive,4,17
59,"The computer runs extremely slowly, whether opening Word or My Computer.",runs,negative,13,17
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Mac Snow Leopard O/S,positive,4,24
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win XP,neutral,80,86
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Visa,neutral,88,92
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win7,neutral,96,100
1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",use,positive,46,49
2313,"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",Startup,neutral,0,7
2313,"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",shutdown,neutral,29,37
2313,"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",resume from sleep,neutral,54,71
3062,"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",screen,positive,4,10
3062,"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",keyboard,positive,56,64
3062,"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",fit,positive,73,76
2485,I have only had PCs with Windows before so this takes a little getting use to.,Windows,neutral,25,32
676,super fast processor and really nice graphics card..,processor,positive,11,20
676,super fast processor and really nice graphics card..,graphics card,positive,37,50
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",size,positive,160,164
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",external keyboard,neutral,189,206
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",mouse,neutral,208,213
1743,"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",monitor,neutral,219,226
2308,The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,windows 7 system,negative,55,71
2689,"I dislike the weight and size, cubersome.",weight,negative,14,20
2689,"I dislike the weight and size, cubersome.",size,negative,25,29
2995,The wheel that turns the volume up and down doesn't work in real time.,wheel,negative,4,9
1625,I cannot be happier with the service or product.,service,positive,29,36
581,"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",flatline keyboard,positive,45,62
700,Speakers doesn't sound that great.,Speakers,negative,0,8
2809,"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",windows 7,positive,7,16
2809,"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",ergonomics,negative,94,104
2809,"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",connections,negative,125,136
1163,"After numerous calls to Applecare tech support, I was directed to send in my computer;",Applecare tech support,negative,24,46
843,"The ""abuse"" is that I pushed the power plug in too hard.",power plug,negative,33,43
2625,The resolution on the screen is almost pure HD.,resolution on the screen,positive,4,28
2173,"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",programs,neutral,13,21
2173,"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",iLife,neutral,49,54
2173,"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",iWork,neutral,59,64
2682,"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",gaming,negative,40,46
1817,"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",delivery,positive,18,26
1817,"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",value,positive,6,11
248,The Internet Explorer was very slow from the very beginning.,Internet Explorer,negative,4,21
836,The AC power port becomes loose over time,AC power port,negative,4,17
1682,"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system,positive,71,85
2952,"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",programs,negative,41,49
879,and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,positive,58,70
879,and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,negative,78,90
1592,Enjoy that Toshib force and durability unparalleled,force,positive,18,23
1592,Enjoy that Toshib force and durability unparalleled,durability,positive,28,38
2101,Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,Vista Business,positive,28,42
706,"I use the computer to basically check emails, surf the web, print coupons and for my college papers.",surf the web,neutral,46,58
2482,"We love the size of the screen, although it is still lightweight and very easy to tote around.",size of the screen,positive,12,30
2482,"We love the size of the screen, although it is still lightweight and very easy to tote around.",tote,positive,82,86
795,so the fact that the computer does not work on the 24 twenty fourth day is my fault.,work,negative,39,43
326,"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",use,positive,74,77
1458,  the battery is irreplaceable.,battery,negative,6,13
2084,"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",Win 7,positive,109,114
2084,"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",2GB stick of memory,positive,126,145
503,"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",Norton,negative,134,140
277,"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",internet,negative,4,12
277,"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",command prompt,negative,79,93
2105,It's software and speed enable it to do amazing things.,software,positive,5,13
2105,It's software and speed enable it to do amazing things.,speed,positive,18,23
1268,Could not keep up with me and finally the hard drive went out.,hard drive,negative,42,52
2603,"I am most impressed with the programming, including the iPhoto.",programming,positive,29,40
2603,"I am most impressed with the programming, including the iPhoto.",iPhoto,positive,56,62
213,Speakers too small to be of any real use.,Speakers,negative,0,8
2621,"I upgraded it's RAM to 2GB, I am very happy with it.",RAM,positive,16,19
2518,I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.,speakers,positive,56,64
62,They should have included more memory on their computers if they knew Vista would run slowly.,memory,negative,31,37
62,They should have included more memory on their computers if they knew Vista would run slowly.,Vista,negative,70,75
445,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,Battery life,negative,0,12
445,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,price,positive,49,54
90,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,negative,4,11
90,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,25,31
90,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,94,100
1366,  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty,neutral,12,20
1366,  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,hard drive,negative,33,43
1542,"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",Windows 7 Starter,positive,4,21
456,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,icon list,positive,23,32
456,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,desktop icons,negative,82,95
1892,I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.,warranty,negative,82,90
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",price,positive,94,99
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",performance,positive,104,115
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",built,positive,16,21
1548,"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",look,positive,38,42
582,"The apple care has never failed me, and I expect it to be the same for this computer as well.",apple care,positive,4,14
2875,The Toshiba laptop I am using is easier to use than most I have tried.,use,positive,43,46
901,"So I called Compaq, and after being on the phone for 3 hours, i finally got a replacement which I shouldn't have had a problem getting since it was under warranty.",warranty,neutral,154,162
2880,So we exchanged it for the same on and after 2 hours it didn't work.,work,negative,63,67
2393,"I love the size, keyboard, the functions.",size,positive,11,15
2393,"I love the size, keyboard, the functions.",keyboard,positive,17,25
2393,"I love the size, keyboard, the functions.",functions,positive,31,40
2837,the mouse is way way way to sensitve.,mouse,negative,4,9
2547,The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS,positive,4,6
2547,The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,run,positive,82,85
1070,"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",screen,negative,80,86
99,"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.",delivery service,negative,59,75
1480,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance,positive,49,60
1480,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",picture quality,positive,62,77
1480,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",use,positive,91,94
3078,the i3 processor doesn't seem to run hot and the fan rarely turns on.,i3 processor,positive,4,16
3078,the i3 processor doesn't seem to run hot and the fan rarely turns on.,fan,positive,49,52
2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,negative,6,13
2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,27,33
2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,96,102
963,"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",mousepad,neutral,60,68
963,"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",keys,neutral,70,74
963,"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",casing,neutral,80,86
1645,See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,operating system,neutral,62,78
2792,"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",resolution of the screen,negative,46,70
2575,"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.",touchpad,negative,62,70
571,very convenient when you travel and the battery life is excellent...,battery life,positive,40,52
2011,  The machine is slow to boot up and occasionally crashes completely.,boot up,negative,25,32
2161,This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,charge,positive,83,89
3080,I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,OS,neutral,83,85
2583,the screen brightness automatically adjusts.,screen brightness,neutral,4,21
2208,I especially like the backlit keyboard.,backlit keyboard,positive,22,38
2526,"Besides the great look, it is a great machine.",look,positive,18,22
396,"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",cost,negative,10,14
2088,"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",sound,negative,4,9
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),SATA controller,neutral,5,20
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),motherboard chip,neutral,28,44
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),CPU,neutral,59,62
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),hard drive,neutral,75,85
1052,The buttons you have to press a little harder than most.,buttons,negative,4,11
1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery life,negative,4,16
1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,neutral,71,78
1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,negative,116,123
2990,Right size and weight for portability.,size,positive,6,10
2990,Right size and weight for portability.,weight,positive,15,21
2990,Right size and weight for portability.,portability,positive,26,37
701,The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative,4,16
828,"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",Windows Vista Home Premium,neutral,21,47
828,"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",1GB of RAM,negative,69,79
3023,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,negative,26,33
3023,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,brightness,neutral,167,177
2961,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound,negative,58,79
2961,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,headphone jack,negative,98,112
2329,"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.",keyboard,neutral,56,64
2000,"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.",quality,positive,59,66
1528,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",warranty,neutral,101,109
772,Was searching online for a power supply when I found this site.,power supply,neutral,27,39
1502,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",gaming,neutral,107,113
1502,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",graphics editing,neutral,60,76
1502,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",complex data analysis,neutral,81,102
858,  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,costs,negative,52,57
1173,(No problem with the ordering or shipping by the way.,shipping,positive,33,41
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram,positive,8,11
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,positive,76,87
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,surf the web,positive,121,133
2488,The one thing I wish it had was a detailed hardcopy manuel.,hardcopy manuel,negative,43,58
1995,"I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.",drive,negative,92,97
2820,"Fast, great visual!",visual,positive,12,18
2083,It's priced very reasonable and works very well right out of the box.,priced,positive,5,11
2083,It's priced very reasonable and works very well right out of the box.,works,positive,32,37
1060,You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,OS,neutral,45,47
2782,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",keyboard,positive,10,18
2782,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",plate,negative,42,47
2782,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",mouse command buttons,negative,115,136
1511,There are so many wonderful features and benefits to the new MacBook!,features,positive,28,36
563,the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,speeds,positive,91,97
2668,The only thing i can say is that the touch pad doesnt work like it should all the time.,touch pad,negative,37,46
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",size,positive,65,69
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",features,positive,89,97
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",lighted keyboard,positive,107,123
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",mouse pad,positive,133,142
2991,Battery life needs more life.,Battery life,negative,0,12
132,For some odd reasons the computer doesn't reconize the operation system.,operation system,negative,55,71
208,The trackpad was easy to learn and navigate.,trackpad,positive,4,12
2314,"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",Applications,positive,0,12
634,I respond that I do not have the old computer and this way I would lose the data on my hard drive.,hard drive,negative,87,97
1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Windows,neutral,84,91
1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Warrenty,neutral,136,144
1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,agents,negative,197,203
2417,Even though the computer is larger they did not make the keyboard larger.,keyboard,negative,57,65
500,We paid for the three year warranty and the extended warranty after that one ended as well.,three year warranty,neutral,16,35
500,We paid for the three year warranty and the extended warranty after that one ended as well.,extended warranty,neutral,44,61
859,"Its not just slow on the internet, its slow in general.",internet,negative,25,33
1504,It has just enough RAM to run smoothly and enough memory to satisfy my needs.,RAM,positive,19,22
1504,It has just enough RAM to run smoothly and enough memory to satisfy my needs.,memory,positive,50,56
158,"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",Nvidia grafics card,negative,40,59
2879,My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,work,negative,89,93
1565,The resolution is even higher then any other laptop on the market.,resolution,positive,4,14
2854,"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button",negative,28,47
2585,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,keyboard,positive,80,88
2585,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,feature,positive,63,70
2585,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,type,positive,19,23
2692,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",casing,negative,38,44
2692,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","15""",neutral,26,29
2692,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","17""",neutral,66,69
3018,The feel of this machine compared to the old MacBook is far superior.,feel,positive,4,8
49,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",hard disc,negative,31,40
259,"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.",virus protection programs for a Mac,negative,186,221
2146,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",Screen,positive,22,28
